order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,product_id,seller_id,price,shipping_charges,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
SdoIzZMDPlCE,2PhALjmQxC5M,delivered,2017-03-22 09:25:09,2017-03-24 01:42:42,2017-03-28 13:30:07,2017-04-12,27277,sao paulo,SP,Ge08YEiAZ7cN,QaFphUAb15RL,692.0,26.14,1,wallet,1,12.68,toys,1132.0,33.0,39.0,20.0
iSAYfveFSuqK,1ZpCKZ70XZqx,delivered,2018-01-25 11:17:02,2018-01-27 12:35:38,2018-02-21 17:38:51,2018-03-08,18031,alta floresta,MT,uSXQCFH2fLbW,SL02MSHVeypl,935.0,0.09,1,credit_card,10,71.35,toys,20850.0,100.0,25.0,50.0
vopIYm9sBXX0,SlTuHDqaheDb,delivered,2018-07-05 00:07:41,2018-07-05 16:27:10,2018-07-12 21:18:35,2018-07-25,58804,osasco,SP,O39vARysiHaV,HaKdnG3iq1qe,1849.0,52.64,1,credit_card,2,55.41,garden_tools,550.0,27.0,8.0,20.0
P4GJC4IEztnN,IBK8J6KqMPO2,delivered,2017-10-04 14:00:49,2017-10-04 14:14:08,2017-10-10 12:58:23,2017-10-23,76382,sao paulo,SP,pCt5KHS6fS4S,J8zCrgNURNmv,453.7,33.9,1,credit_card,3,226.07,toys,600.0,34.0,17.0,28.0
Cz0dQTnhePc7,NV8m4bdvayzo,delivered,2018-08-17 16:22:48,2018-08-18 02:35:10,2018-08-24 18:48:43,2018-08-30,64045,sorocaba,SP,fU1k4XCFxfz4,eVS6MuExSoto,46.2,22.52,1,wallet,1,196.63,toys,700.0,60.0,11.0,11.0
IqWeTLuJWOzQ,ATZW86Gv9FK2,delivered,2018-07-03 13:11:17,2018-07-05 16:33:01,2018-07-13 20:38:48,2018-08-03,9131,nova bassano,RS,9pxUnFNeFSgF,WAAcSp6sVIZZ,62.8,321.46,1,wallet,1,1284.25,toys,340.0,19.0,22.0,17.0
dFSmBzmpbtbx,Nl4g0BqJGH0z,delivered,2018-07-09 17:32:43,2018-07-09 17:45:21,2018-07-12 16:03:02,2018-07-18,18760,sao paulo,SP,4LabI5yClhCb,DQDmbEDffCF1,113.57,109.3,1,credit_card,4,336.54,toys,1950.0,60.0,15.0,15.0
6ndeGi9o9t5I,Rg6yON8lTBei,delivered,2018-07-17 15:38:46,2018-07-18 02:55:24,2018-07-20 16:03:23,2018-07-30,3274,araraquara,SP,CpeCg2UGCL6P,AvTLykupHOIB,97.44,7.52,1,wallet,1,151.52,toys,250.0,40.0,4.0,30.0
bkHnbbVk4FzS,xEULrWP0E8tw,delivered,2017-06-17 15:23:58,2017-06-17 15:35:07,2017-07-03 16:27:54,2017-07-17,26063,muriae,MG,3gaDVoAX4fyx,sfP4huRrus5e,14.97,36.65,1,credit_card,7,259.88,toys,700.0,16.0,8.0,11.0
JZQ34gVXQonF,1Z0OOzg0Yw4z,delivered,2018-01-03 21:55:18,2018-01-03 22:07:54,2018-01-16 13:24:12,2018-02-06,26430,salto do ceu,MT,NNUR4dmdfEam,l1pYW6GBnPMr,115.5,70.82,1,credit_card,3,353.43,telephony,200.0,18.0,5.0,12.0
E76LLMw09pNf,9x24bl6bnbYJ,delivered,2017-11-25 11:39:25,2017-11-25 11:51:59,2017-11-30 00:16:57,2017-12-12,65020,sao joao de meriti,RJ,EwadD1Y3PrwV,Ek6ADNUZ7ej9,148.98,11.09,1,credit_card,4,30.88,toys,460.0,36.0,10.0,16.0
NFqMVOgiBClV,OVfZQOHOLf1L,delivered,2017-09-22 15:37:28,2017-09-22 15:50:26,2017-10-04 22:08:51,2017-10-16,86701,rio de janeiro,RJ,1sVpoSE81Jlh,l1pYW6GBnPMr,76.6,20.9,1,credit_card,3,248.35,toys,175.0,18.0,3.0,12.0
CPttT1nscb2A,ebtarKNGQzSG,delivered,2018-03-12 10:07:06,2018-03-13 04:08:19,2018-03-22 19:04:27,2018-04-03,80220,xavantina,SC,GB33UokfHxLv,P4kjq7WSvXsY,207.33,20.93,1,wallet,1,113.62,toys,100.0,16.0,16.0,16.0
VwY6j5vlpsRZ,ULtBuNt6lutQ,delivered,2017-10-09 20:45:45,2017-10-11 03:26:49,2017-10-18 16:19:17,2017-10-27,45655,juiz de fora,MG,dj0oFWOQX4Nc,nKBsxjDoWKEM,315.0,38.66,1,wallet,1,873.91,toys,550.0,16.0,22.0,12.0
gDMbhfLVODz1,TRp7VadXsMm1,delivered,2017-10-13 21:54:18,2017-10-13 22:07:09,2017-10-24 16:29:59,2017-11-08,11010,porto alegre,RS,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,51.45,1,credit_card,1,111.17,bed_bath_table,800.0,20.0,20.0,20.0
T8QZsVJ99vNr,j8bx3eigQH2g,delivered,2018-08-20 10:58:06,2018-08-20 15:10:50,2018-08-25 15:18:35,2018-08-29,28634,barrinha,SP,DcxSbFB8k2Nt,2jGwpefl7X2W,966.9,38.49,1,credit_card,10,288.37,toys,5050.0,36.0,33.0,26.0
okP9HQ53UfLR,iUyTb6ts8zPq,delivered,2017-12-06 09:00:51,2017-12-06 09:17:20,2017-12-07 21:41:44,2017-12-22,71967,caxias do sul,RS,NTJNxSS03cG3,n71QJUsiY2v9,419.0,62.44,1,credit_card,10,33.05,toys,6950.0,40.0,30.0,40.0
W8FoWctNxw4F,XCg4Lp5AuFCl,delivered,2018-01-14 11:59:43,2018-01-14 12:17:20,2018-01-16 21:07:09,2018-01-30,70374,sao paulo,SP,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,12.81,1,debit_card,1,12.12,electronics,1250.0,26.0,10.0,18.0
Qevtk8Q3mQaF,8DXWoCdv3sVY,delivered,2018-06-14 11:19:09,2018-06-14 11:43:01,2018-06-20 22:51:40,2018-07-19,16301,alfenas,MG,1g9qxm5IKmat,sVwxlToTFBSf,37.88,31.94,1,debit_card,1,14.27,health_beauty,1450.0,20.0,15.0,15.0
PPV594eauw3O,MS5lhJznCTAX,delivered,2018-07-18 10:31:15,2018-07-18 10:42:08,2018-08-01 16:12:12,2018-08-06,27343,aracaju,SE,zgeloe0hFyo4,73jr4z4JJLzT,509.99,16.37,1,credit_card,4,571.09,toys,150.0,16.0,5.0,20.0
Sn6OohxRZ3Zz,cG3VoDNOjSVL,delivered,2018-01-25 00:33:55,2018-01-25 00:53:18,2018-01-29 21:26:53,2018-02-19,2203,atibaia,SP,i8rOWNVCU8SG,X5fhqRmuvQ9Z,178.0,48.82,1,credit_card,3,236.86,toys,200.0,17.0,11.0,15.0
9F5zX7L18CqD,CurLyBeMIedy,delivered,2018-08-23 15:35:52,2018-08-24 03:10:20,2018-08-30 13:34:42,2018-09-04,5085,campinas,SP,KFuPwSsJH9FK,K0qPVGdA91KO,100.0,14.86,1,wallet,1,181.69,furniture_decor,2550.0,30.0,35.0,30.0
x5KLJQESAZVn,ewPI7NF4DuIS,delivered,2017-10-18 15:53:47,2017-10-18 16:07:54,2017-10-21 13:02:25,2017-11-07,6845,petropolis,RJ,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,37.9,1,credit_card,4,311.71,bed_bath_table,800.0,20.0,20.0,20.0
zAnDr7KuW0o6,lGNXRKVbC2qG,delivered,2018-04-02 15:37:39,2018-04-02 15:50:16,2018-04-09 21:36:46,2018-04-18,76901,ribeirao preto,SP,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,67.36,1,credit_card,6,1416.7,toys,1750.0,37.0,22.0,40.0
3ey2T5lfQUZ9,a97HaUeqCyAE,delivered,2017-09-16 21:14:17,2017-09-16 21:24:54,2017-09-21 17:48:10,2017-10-04,26440,rio de janeiro,RJ,BFbSQQBm5NgM,1h6SSNc2BYo9,86.32,27.02,1,credit_card,1,288.82,toys,400.0,95.0,6.0,47.0
39nC0pNaXWkT,G65ExsZz1k9m,delivered,2017-12-24 14:17:08,2017-12-24 14:28:25,2018-01-03 16:50:27,2018-01-19,29053,sao paulo,SP,EOVXSeGCTiGW,3Q4DoxWsVAXa,153.99,3.52,1,debit_card,1,74.66,toys,340.0,17.0,13.0,13.0
aVNT1yd6pau2,W0Iu3b7kQjnO,delivered,2017-10-02 15:49:23,2017-10-02 16:05:19,2017-10-11 17:11:54,2017-10-24,92120,sao paulo,SP,FeiRyM0sGkKI,EGW4UK5bOeEZ,676.97,45.79,1,credit_card,10,363.15,toys,19400.0,48.0,45.0,56.0
w2HZ5W86qgaf,KZkWZY4DdbGC,delivered,2017-08-01 11:44:58,2017-08-01 12:03:16,2017-09-08 15:47:47,2017-09-05,83209,joaquim nabuco,PE,1LoGNpatQYCz,TuPm19CMKvrM,117.56,93.52,1,credit_card,4,280.41,perfumery,400.0,18.0,11.0,11.0
Ec7iyT6jMaG8,ATBmjHO27vF5,delivered,2017-10-20 12:37:34,2017-10-24 03:35:32,2017-10-31 20:17:36,2017-11-16,35367,cariacica,ES,aXQcAh9iliY6,rWXE6PCNfQes,319.29,68.61,1,wallet,1,481.96,toys,150.0,19.0,11.0,23.0
uL3nXQFMfi0M,Gu8L6sFOh7sR,delivered,2017-05-08 10:27:59,2017-05-08 10:42:43,2017-06-06 13:55:34,2017-06-08,4248,barreiras,BA,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,133.15,1,credit_card,5,106.98,cool_stuff,1200.0,42.0,25.0,15.0
ltOj2cXqRvOr,M1KrF3w3BWTX,delivered,2018-05-27 11:00:52,2018-05-27 11:36:01,2018-05-30 15:48:58,2018-06-20,57022,sao paulo,SP,p2ffvWMYGeba,7JtHJ8kiNtes,42.89,34.33,1,credit_card,1,6.8,toys,100.0,19.0,3.0,11.0
iPJi8C3lM1d4,hhzgVtkTpFSG,delivered,2018-04-21 17:06:23,2018-04-24 17:22:30,2018-04-27 21:48:44,2018-05-11,97065,guarulhos,SP,VIzCnu7ZJnPS,2EBnmKLQ6faA,26.77,68.55,1,credit_card,9,816.17,toys,7750.0,34.0,33.0,33.0
xeWFGcCQdcPn,XVsqCR2ZQbQA,delivered,2018-08-22 02:28:35,2018-08-23 02:44:20,2018-08-30 20:23:53,2018-09-13,39917,ibitinga,SP,kPQZoE9DB2Ry,gmJ10puzztav,149.65,27.45,1,wallet,1,815.65,toys,250.0,16.0,35.0,25.0
KL5Zg1H3X53C,T3EC29egSVB3,delivered,2017-04-28 16:55:22,2017-04-28 17:10:12,2017-05-16 16:04:47,2017-06-01,72003,rio de janeiro,RJ,CLEWRJ0lbmI5,EGW4UK5bOeEZ,84.94,222.38,1,voucher,1,510.78,toys,8683.0,54.0,64.0,31.0
SrVRMZ7UNKXr,bsdDWWtCMuB7,delivered,2017-12-06 13:18:40,2017-12-06 13:32:29,2018-01-10 17:17:15,2018-01-03,29192,rio de janeiro,RJ,dujGXcE2gRT8,ruq0u2ZpAMDr,18.04,76.92,1,credit_card,7,212.83,bed_bath_table,2450.0,35.0,10.0,35.0
oBk1OXA9SCUY,QhVhkiMC0IHy,delivered,2017-07-14 11:25:07,2017-07-15 11:23:25,2017-07-19 19:07:52,2017-07-31,39945,sao paulo,SP,rHSTHjYFnJS8,g6AdzghqF6DD,782.25,222.38,1,credit_card,3,686.02,toys,9750.0,35.0,12.0,30.0
hXAM7jZZAQok,KEb2pkSJcj3N,delivered,2018-08-13 16:15:03,2018-08-13 16:25:18,2018-08-15 11:18:46,2018-08-16,4330,sao paulo,SP,SrbvpTUvOvwQ,qnplB5uiTm6l,389.89,21.22,1,credit_card,1,257.05,toys,650.0,30.0,16.0,16.0
oExDVLBTBfTC,4NXRsxn3L2vy,delivered,2017-02-05 11:09:50,2017-02-05 11:30:12,2017-02-13 18:40:11,2017-03-01,21870,uberlandia,MG,IOKxLGMTfjtK,j6ZQXHPSPppN,95.03,63.11,1,credit_card,10,193.51,toys,1420.0,47.0,9.0,38.0
8zr11OHsIJK0,HBsyBKk5dmwW,delivered,2017-08-09 23:34:46,2017-08-11 04:26:12,2017-08-15 16:58:07,2017-08-23,5414,sao paulo,SP,AMKIgKd1s17B,TuPm19CMKvrM,28.55,33.9,1,wallet,1,336.06,health_beauty,200.0,22.0,10.0,18.0
tLs85Rs6Ak21,OYwlVx2nnA7h,delivered,2017-03-24 11:33:58,2017-03-24 11:45:11,2017-04-04 11:22:06,2017-04-19,3929,sao paulo,SP,m9WHCJrpvq88,ruq0u2ZpAMDr,123.0,25.28,1,credit_card,5,98.0,toys,4050.0,40.0,12.0,38.0
7c39vJ1W6MMe,IDjhXCdUulas,delivered,2017-05-14 20:24:01,2017-05-14 20:35:13,2017-05-24 09:53:28,2017-06-14,5611,crateus,CE,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,39.5,1,credit_card,8,300.44,cool_stuff,1200.0,42.0,25.0,15.0
Y5XoW82zl94U,mP09AXNSuzDQ,delivered,2017-06-20 13:44:09,2017-06-22 02:10:14,2017-06-25 09:51:25,2017-07-03,13331,guarulhos,SP,JoavG8SzaBM4,CutJkKSkib8L,71.25,61.32,1,wallet,1,73.2,toys,550.0,47.0,17.0,30.0
6Qo4PmwHAHNJ,DcY1S4JmdKYT,delivered,2017-12-28 13:57:40,2017-12-28 14:07:31,2018-01-03 10:06:42,2018-01-17,71218,sao paulo,SP,nQflyEP9dhCR,ruq0u2ZpAMDr,128.99,20.3,1,credit_card,3,36.5,bed_bath_table,1350.0,46.0,2.0,36.0
zSELRf4YweZF,7ZVSavkqSlDE,delivered,2018-01-20 17:20:34,2018-01-20 17:41:33,2018-02-22 21:42:34,2018-02-21,79700,arraial do cabo,RJ,T3rhOgD5vNl1,JZPhFrxpqDgz,517.65,36.69,1,credit_card,3,196.46,toys,10750.0,31.0,61.0,31.0
uW0Nyq1OsZ4B,JV3uEVLYkQW4,delivered,2018-05-20 14:10:30,2018-05-20 14:30:02,2018-06-08 16:52:31,2018-06-14,7251,taubate,SP,VyvqSoUrvQ46,EqPcJSwcfSMn,26.14,67.04,2,credit_card,1,44.72,toys,363.0,18.0,13.0,13.0
usob0GweVwnZ,IWzVkfjmAaim,delivered,2018-03-11 19:30:33,2018-03-11 19:47:54,2018-04-08 13:37:48,2018-04-03,2879,itabira,MG,LUC27pwZQect,8LI433LuGPcs,403.9,150.8,1,credit_card,1,211.88,toys,1232.0,38.0,18.0,25.0
fDOwdxO8OJOK,uKXuDFQa9KlB,delivered,2018-04-25 23:17:16,2018-04-25 23:30:24,2018-05-10 19:48:51,2018-05-18,88865,campinas,SP,NDXr9BpDHzF7,EGW4UK5bOeEZ,58.1,44.73,1,credit_card,8,38.15,office_furniture,11880.0,50.0,60.0,27.0
0NdTdJIE1bdP,Awk8hjkyKO55,delivered,2018-02-06 16:17:58,2018-02-06 16:30:37,2018-02-14 20:29:13,2018-03-02,86930,sao paulo,SP,8czc6uIc81lJ,BaK7FcpwSSsf,87.99,30.66,1,credit_card,1,377.03,toys,200.0,18.0,7.0,12.0
hz5ufMLMFbpf,Ru9N2z6h91Mu,delivered,2018-03-07 22:11:47,2018-03-07 23:09:24,2018-04-16 19:19:17,2018-03-28,13341,vassouras,RJ,njv8fatZnFuR,7afyCfXk0O0m,277.8,62.33,1,credit_card,8,42.83,toys,600.0,16.0,10.0,16.0
8QyKctMOlO1D,msJG2yJNJmPs,delivered,2017-05-01 20:04:31,2017-05-01 20:15:13,2017-05-12 13:16:46,2017-05-23,86420,sao paulo,SP,1mxr66MSmv44,ZsDn106jXrgr,55.83,41.0,1,credit_card,3,469.2,toys,2100.0,15.0,18.0,25.0
CvFMfmZh7Ty0,KOvBqj7D8R6q,delivered,2017-02-09 18:41:44,2017-02-09 18:55:20,2017-02-13 16:07:45,2017-03-10,25214,guarulhos,SP,LlmG8GSb8tcJ,7O1D7hGcPvl6,802.14,63.92,1,credit_card,1,491.68,toys,500.0,35.0,10.0,12.0
QYrAh0GAZqpA,PDdUuWx82326,delivered,2017-10-08 20:09:56,2017-10-08 20:24:54,2017-10-24 20:49:56,2017-11-06,4319,recife,PE,9m0c0hA40tiu,OatCslTeC5dl,188.8,98.32,1,credit_card,4,76.34,toys,50.0,20.0,20.0,20.0
ZuvUM81zGuG1,7NyeknQo6e4g,delivered,2017-09-15 14:45:57,2017-09-15 14:55:25,2017-09-25 20:58:47,2017-10-06,3105,petropolis,RJ,LWtfKnvqFu5N,AYTvmj7w9EFz,89.66,88.69,1,credit_card,1,210.74,toys,250.0,22.0,2.0,11.0
r5jVXAd8SYSC,F4uZ206E4GTc,delivered,2018-05-16 18:45:11,2018-05-16 18:57:42,2018-05-21 19:18:50,2018-05-30,6707,paranavai,PR,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,36.04,1,credit_card,1,1173.56,furniture_decor,2500.0,40.0,10.0,30.0
BbODdJEi2Lfq,6fILlCZKrVUt,delivered,2018-01-24 09:54:49,2018-01-24 10:16:19,2018-02-08 22:26:44,2018-02-21,99890,salvador,BA,0WNiojFbimXm,CnXSfHVMhUjU,1658.83,68.87,1,credit_card,1,18.23,toys,400.0,21.0,21.0,18.0
8ad4Oz90j2ri,6lJKFh6XDfmi,delivered,2018-06-28 08:44:08,2018-06-29 02:55:21,2018-07-02 16:05:52,2018-07-12,4297,sao paulo,SP,pSqmZ5ursPGa,TuPm19CMKvrM,72.4,28.63,1,wallet,1,468.24,toys,950.0,35.0,25.0,20.0
mQoa4jBCVgIL,qM6IfAEbBgYn,delivered,2017-04-15 11:46:19,2017-04-15 12:02:55,2017-05-05 15:56:20,2017-05-24,38520,uniao de minas,MG,OiK1b2fe0HzA,AvTLykupHOIB,50.21,110.14,2,credit_card,2,235.19,toys,450.0,40.0,4.0,30.0
AbJoYGhpePDX,whxV3kp9cmIJ,delivered,2018-02-14 12:45:19,2018-02-14 13:07:10,2018-03-14 23:03:20,2018-03-06,2375,sao paulo,SP,w42XCo1T6qX5,k42uuQTx8nTD,48.65,46.45,1,credit_card,1,98.66,toys,1650.0,36.0,19.0,43.0
chR2IJgSyTBN,5v2n8Up1p2Fv,delivered,2018-02-17 22:06:12,2018-02-17 22:15:34,2018-02-28 23:37:16,2018-03-19,65046,recife,PE,3Fr72aAvhvhk,zhfqHH2Tkc7w,3399.99,41.41,1,credit_card,1,951.61,toys,300.0,30.0,10.0,30.0
ddc9N5ZkqmGv,Alt3IbaXcgEt,delivered,2018-07-03 19:20:59,2018-07-05 16:23:37,2018-07-10 13:43:49,2018-08-10,44180,rio de janeiro,RJ,CjhMUe33L34V,vBsvOmIRoMaT,161.0,136.8,1,credit_card,3,31.7,toys,3863.0,19.0,20.0,19.0
vGTrD1ara6gj,7mgwrCKAhV7Z,delivered,2018-05-13 23:59:36,2018-05-14 00:14:32,2018-05-15 20:32:21,2018-06-01,3883,guarulhos,SP,dAPwi6xFdiKf,8cMMpAAFEsxE,127.77,41.42,1,credit_card,4,51.73,consoles_games,200.0,19.0,13.0,17.0
nPmdynSEV2Bc,GlLOD5k4hBLL,delivered,2017-10-25 16:54:28,2017-10-25 17:36:32,2017-11-13 17:41:54,2017-11-14,24425,sao paulo,SP,bIEg5jBI5qCt,EGW4UK5bOeEZ,818.0,18.7,1,credit_card,10,1158.54,office_furniture,16133.0,63.0,59.0,25.0
gpFqkLukCuAk,XKqEMEjwXMEV,delivered,2017-08-05 14:52:23,2017-08-05 15:05:13,2017-08-10 14:23:08,2017-08-21,38282,sao bernardo do campo,SP,oARv5Rawp5k6,dQCmV6mcOXGX,164.98,6.08,1,credit_card,2,292.11,housewares,553.0,18.0,9.0,15.0
lQNp2aZyRFeb,qzvCMkuoC6Rn,delivered,2017-05-24 19:03:52,2017-05-24 19:15:23,2017-06-01 12:30:03,2017-06-16,37160,rio azul,PR,8pKdzlLB3EBM,VnAPb1lEZYQ6,75.25,60.61,1,credit_card,4,78.05,toys,6300.0,35.0,20.0,35.0
if35lNHIlIoH,BvuzuXKvXbg9,delivered,2017-12-09 21:58:48,2017-12-09 22:11:28,2017-12-15 12:12:47,2017-12-28,3941,sao paulo,SP,M5okgYFRhS5B,DgPVEHc39WlC,106.74,6.08,1,credit_card,1,296.77,garden_tools,700.0,20.0,18.0,19.0
fjh20Vfc9wAi,3WrHeVpF5vcd,delivered,2017-04-21 11:38:51,2017-04-21 11:50:17,2017-05-09 10:43:18,2017-05-24,12610,tangara da serra,MT,7u5gz0Bc37Ei,YRYlK9uqyLE6,231.27,99.88,1,credit_card,8,435.64,toys,450.0,23.0,8.0,15.0
z7iuVkHOBIiF,TnrKoPpzrs53,delivered,2017-08-17 15:44:39,2017-08-25 09:30:19,2017-08-31 20:36:03,2017-08-30,78237,campinas,SP,hXWapmfYBYne,eV7Woul7454D,325.5,12.81,1,wallet,1,65.47,toys,800.0,32.0,11.0,13.0
SyZRICKdQkbI,5fvxb5sesyX9,delivered,2018-04-24 17:17:25,2018-04-24 19:19:09,2018-05-02 21:13:00,2018-05-16,21625,santa barbara d'oeste,SP,f80nlvDSfano,BfK8XAwCdM0A,0.85,50.28,1,credit_card,2,46.82,toys,600.0,30.0,3.0,19.0
pUsrUgxwqpiz,xfeCLFvUNnbu,delivered,2017-06-16 08:11:05,2017-06-16 08:25:08,2017-07-03 14:09:36,2017-07-18,13590,vitoria da conquista,BA,RfVAWW0tsI3E,eCVvpO3y8lid,31.8,70.82,1,credit_card,9,343.16,garden_tools,500.0,36.0,3.0,11.0
GOuWsQTLiDhE,K1pUFPnnr8kq,delivered,2018-07-11 19:46:18,2018-07-13 15:25:23,2018-07-24 14:58:57,2018-07-27,44050,canoas,RS,6WpnUUXusKsK,KMUPLmVqQPcw,348.99,67.22,1,credit_card,10,112.71,consoles_games,155.0,16.0,7.0,14.0
cHuYnCIwYYUi,5xkri2JYpJmP,delivered,2017-11-25 00:13:24,2017-11-25 03:11:32,2017-12-16 00:10:01,2017-12-26,44072,camaragibe,PE,SHB6g9Ps7IQN,XePbD5Ocm6Yk,1009.9,19.96,1,credit_card,2,103.82,toys,900.0,23.0,7.0,16.0
nkwUFvxTIgNv,AJtxyG9g18g3,delivered,2018-05-21 11:52:34,2018-05-21 15:06:03,2018-05-24 01:44:21,2018-05-30,41185,sao goncalo,RJ,0oCdsoDZlswI,e04MSACAuPpW,145.99,67.53,1,credit_card,1,343.7,toys,100.0,16.0,3.0,23.0
Ojv0nyDvJ590,nWn2Ddjhac9T,delivered,2018-07-17 19:00:52,2018-07-17 19:21:50,2018-07-21 17:44:32,2018-07-26,37115,teresopolis,RJ,nuF73WjvQjvq,Bn0rKfmMycWE,7.09,125.66,1,credit_card,1,237.99,toys,7500.0,61.0,11.0,46.0
QnVUiS4xZ9s2,cWU1S63Og3hO,delivered,2017-03-04 10:57:10,2017-03-04 11:10:15,2017-03-22 13:58:36,2017-03-27,2672,bombinhas,SC,HWFPScjNcUVe,7JtHJ8kiNtes,475.0,2.46,1,credit_card,5,67.08,toys,200.0,19.0,4.0,20.0
kDIaXZjsdayo,awKK0gOYC1U6,delivered,2018-03-09 14:27:29,2018-03-09 15:10:36,2018-03-24 16:26:33,2018-04-09,3136,santo andre,SP,L08ZSrughk74,ER8FZFwxIvYa,692.0,19.96,1,credit_card,1,86.59,housewares,1150.0,19.0,22.0,19.0
GJuL2i4uji7s,9ngihUCEbcm4,delivered,2017-03-17 14:54:19,2017-03-17 14:54:19,2017-04-07 16:10:18,2017-04-20,21512,teresina,PI,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,53.51,1,wallet,1,49.41,cool_stuff,1600.0,42.0,25.0,15.0
dw9bqzEtCjXd,y1xBz9K8pRQ5,delivered,2018-08-07 16:35:35,2018-08-08 14:10:16,2018-08-21 17:18:55,2018-09-19,83203,porto alegre,RS,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,12.06,1,credit_card,6,575.69,toys,700.0,32.0,15.0,21.0
ELU9wvb4MNza,4R9U7SeUwWSx,delivered,2017-11-05 20:51:44,2017-11-05 21:06:31,2017-11-07 16:18:55,2017-11-21,59078,rio grande da serra,SP,yHfh6JINwPTN,yGbPyLPc8PmT,1899.0,32.34,1,credit_card,3,183.56,toys,200.0,16.0,2.0,20.0
WPBZyOM09yZC,ISgaILUXFBUk,delivered,2017-10-06 10:52:01,2017-10-07 10:49:27,2017-10-24 13:36:19,2017-10-24,74350,sao paulo,SP,pW0Cl2xyRk1h,O7OioVpD3iZ8,1150.0,105.46,1,credit_card,2,205.28,stationery,300.0,16.0,5.0,17.0
pKhFBIHK9Ssd,PjqAuPFKvmen,delivered,2017-11-01 22:07:33,2017-11-01 22:25:59,2017-11-07 19:17:26,2017-11-14,3937,campinas,SP,3xlWcST0LPjE,AHG0TE6bRNNY,206.57,49.05,1,credit_card,5,294.31,toys,120.0,30.0,15.0,15.0
h426b5faaeBy,GCFRQPOT3qJr,delivered,2018-04-10 14:00:39,2018-04-10 14:15:24,2018-04-24 17:34:23,2018-05-09,41770,jaboatao dos guararapes,PE,ACeuTjFxnK3t,RZd60bQiKL88,57.12,147.56,1,credit_card,5,130.28,computers_accessories,9050.0,45.0,48.0,25.0
XnJBBrasY5z6,EQxzssu85Tv6,delivered,2017-11-02 20:28:53,2017-11-02 20:45:09,2017-11-14 22:58:44,2017-11-23,31960,sao paulo,SP,0vbEvli2JYJu,RKad98cTxhSb,95.03,59.62,1,credit_card,1,527.77,toys,1383.0,50.0,10.0,40.0
9IhendEVk2f9,sb4bDlyNSrgv,delivered,2018-07-13 20:58:24,2018-07-17 04:31:53,2018-07-23 15:51:06,2018-08-07,15980,echapora,SP,x2473gHktSB1,VjbLhhR5I7ly,568.0,20.19,1,wallet,1,34.6,toys,900.0,25.0,12.0,38.0
r52jShEvhwLP,ZtYMENmOdcUP,delivered,2018-05-03 15:42:09,2018-05-03 15:55:08,2018-05-05 16:41:03,2018-05-28,73770,niteroi,RJ,7a2JQPwYiM1v,uTIAEgmMz9UK,49.38,150.8,1,credit_card,2,310.08,toys,902.0,19.0,21.0,16.0
d0kEhxypoZlU,TDx7pn2eG0Fq,delivered,2017-10-31 21:01:24,2017-10-31 21:15:13,2017-11-14 22:28:42,2017-11-22,17780,contagem,MG,TnDuE4ryFxwu,nQlmkVGs3xYh,359.5,67.99,1,credit_card,3,155.19,toys,7200.0,41.0,38.0,63.0
hMsu8EAUkINw,UVLUfMZw4Ok6,delivered,2018-03-31 21:54:03,2018-03-31 22:09:37,2018-04-13 15:22:27,2018-04-19,36406,brasilia,DF,tCim15N6QV91,Cyl6PGvB25KG,33.41,57.93,2,voucher,1,89.26,toys,1700.0,101.0,15.0,15.0
Hw9Lm6GTpZxq,4X8YtriGTBxa,delivered,2018-04-19 10:10:12,2018-04-19 13:35:20,2018-04-26 17:08:58,2018-05-14,68633,paraibuna,SP,C7vEeCMb56LA,Djfhy4pnkKOC,99.8,7.42,1,debit_card,1,159.45,baby,16500.0,43.0,83.0,43.0
pPAX3XCfroSs,JeyXPpTpJVgk,delivered,2017-08-03 17:18:23,2017-08-03 17:35:17,2017-08-07 14:15:40,2017-08-23,4202,santo andre,SP,WhlDdQRsqlZh,eCVvpO3y8lid,120.7,30.66,1,credit_card,3,317.95,garden_tools,600.0,16.0,7.0,22.0
uQ8f4Er8D9qC,bX5O32zsjLoG,delivered,2018-01-05 13:10:09,2018-01-05 13:27:32,2018-01-18 01:13:25,2018-02-09,7940,caxias,MA,icdtCDkjpSZQ,coi9xkdo66JI,18.99,0.83,1,wallet,1,111.26,toys,342.0,18.0,13.0,15.0
